Chromosome1	Start1	End1	Chromosome2	Start2	End2	OE_value	log2OE	Region1	Region2	Interaction_type	Compartment1	Compartment2	Compartment_interaction	TAD_or_Boundary1	TAD_or_Boundary2	TAD_Boundary_interaction
HiC_scaffold_1	3690000	3700000	HiC_scaffold_6	140000	150000	99.52529907226562	6.636991396490862	C	O	C-O	B	B	B-B	TAD_12	NA	TAD_12-NA
HiC_scaffold_1	3690000	3700000	HiC_scaffold_6	300000	310000	50.37096786499024	5.654520547158159	C	O	C-O	B	B	B-B	TAD_12	NA	TAD_12-NA
HiC_scaffold_1	3690000	3700000	HiC_scaffold_6	310000	320000	32.85626983642578	5.038096795687883	C	O	C-O	B	B	B-B	TAD_12	NA	TAD_12-NA
HiC_scaffold_1	3690000	3700000	HiC_scaffold_6	910000	920000	46.01083755493164	5.523901813561695	C	O	C-O	B	A	B-A	TAD_12	TAD_67	TAD_12-TAD_67
HiC_scaffold_1	3710000	3720000	HiC_scaffold_6	4010000	4020000	56.23403930664063	5.813371774673051	P	O	P-O	B	B	B-B	TAD_12	TAD_74	TAD_12-TAD_74
HiC_scaffold_1	3820000	3830000	HiC_scaffold_6	1750000	1760000	35.26651763916016	5.1402272200490176	P	O	P-O	B	A	B-A	TAD_12	TAD_72	TAD_12-TAD_72
HiC_scaffold_1	3870000	3880000	HiC_scaffold_6	2720000	2730000	88.36666870117188	6.465430392474552	P	C	P-C	B	B	B-B	TAD_12	TAD_74	TAD_12-TAD_74
HiC_scaffold_1	3870000	3880000	HiC_scaffold_6	2750000	2760000	39.287841796875	5.296011013142991	P	C	P-C	B	B	B-B	TAD_12	TAD_74	TAD_12-TAD_74
HiC_scaffold_1	3920000	3930000	HiC_scaffold_6	3670000	3680000	163.0221710205078	7.348924374146351	P	O	P-O	B	B	B-B	TAD_12	TAD_74	TAD_12-TAD_74
HiC_scaffold_1	3930000	3940000	HiC_scaffold_6	3100000	3110000	140.83383178710938	7.137850136594082	P	O	P-O	A	A	A-A	TAD_12	TAD_74	TAD_12-TAD_74
HiC_scaffold_1	3940000	3950000	HiC_scaffold_6	3900000	3910000	39.250484466552734	5.294638556106395	P	O	P-O	B	B	B-B	TAD_12	TAD_74	TAD_12-TAD_74
HiC_scaffold_1	3960000	3970000	HiC_scaffold_6	3000000	3010000	43.666900634765625	5.448468230824961	O	P	O-P	B	A	B-A	TAD_12	TAD_74	TAD_12-TAD_74
HiC_scaffold_1	4090000	4100000	HiC_scaffold_6	260000	270000	48.08576583862305	5.587537991103941	O	O	O-O	B	A	B-A	TAD_12	NA	TAD_12-NA
HiC_scaffold_1	4090000	4100000	HiC_scaffold_6	620000	630000	41.59210205078125	5.378237695033997	O	O	O-O	B	A	B-A	TAD_12	B03122	TAD_12-B03122
HiC_scaffold_1	4090000	4100000	HiC_scaffold_6	840000	850000	38.53376770019531	5.268051349575181	O	O	O-O	B	B	B-B	TAD_12	TAD_67	TAD_12-TAD_67
HiC_scaffold_1	4090000	4100000	HiC_scaffold_6	950000	960000	116.296142578125	6.861659434688154	O	O	O-O	B	B	B-B	TAD_12	TAD_67	TAD_12-TAD_67
HiC_scaffold_1	4090000	4100000	HiC_scaffold_6	1000000	1010000	32.920196533203125	5.040901043545782	O	O	O-O	B	B	B-B	TAD_12	TAD_67	TAD_12-TAD_67
HiC_scaffold_1	4090000	4100000	HiC_scaffold_6	1270000	1280000	46.66904830932617	5.544394142574788	O	O	O-O	B	B	B-B	TAD_12	TAD_68	TAD_12-TAD_68
HiC_scaffold_1	4100000	4110000	HiC_scaffold_6	2690000	2700000	38.9798469543457	5.284656521074752	O	P	O-P	A	A	A-A	TAD_12	B03331	TAD_12-B03331
HiC_scaffold_1	4190000	4200000	HiC_scaffold_6	150000	160000	98.62308502197266	6.623853477277079	O	O	O-O	A	B	A-B	TAD_13	NA	TAD_13-NA
HiC_scaffold_1	4220000	4230000	HiC_scaffold_6	2540000	2550000	33.503265380859375	5.066229808941047	O	P	O-P	A	A	A-A	TAD_13	TAD_73	TAD_13-TAD_73
HiC_scaffold_1	4230000	4240000	HiC_scaffold_6	280000	290000	34.23114013671875	5.097237439884746	O	O	O-O	B	A	B-A	TAD_13	NA	TAD_13-NA
HiC_scaffold_1	4240000	4250000	HiC_scaffold_6	790000	800000	49.58735275268555	5.631900303249131	O	O	O-O	B	A	B-A	TAD_13	TAD_67	TAD_13-TAD_67
HiC_scaffold_1	4240000	4250000	HiC_scaffold_6	1090000	1100000	67.10973358154297	6.068450124672072	O	O	O-O	B	B	B-B	TAD_13	TAD_68	TAD_13-TAD_68
HiC_scaffold_1	4240000	4250000	HiC_scaffold_6	1860000	1870000	53.9020881652832	5.752269258910489	O	O	O-O	B	A	B-A	TAD_13	TAD_72	TAD_13-TAD_72
HiC_scaffold_1	4240000	4250000	HiC_scaffold_6	4300000	4310000	53.13692474365234	5.7316428303284335	O	O	O-O	B	B	B-B	TAD_13	NA	TAD_13-NA
HiC_scaffold_1	4260000	4270000	HiC_scaffold_6	2280000	2290000	61.4193115234375	5.940620435477128	O	O	O-O	A	B	A-B	TAD_13	TAD_72	TAD_13-TAD_72
HiC_scaffold_1	4280000	4290000	HiC_scaffold_6	3700000	3710000	44.31770324707031	5.469811210933279	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4280000	4290000	HiC_scaffold_6	4040000	4050000	46.440521240234375	5.5373122597368605	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4330000	4340000	HiC_scaffold_6	2720000	2730000	107.12751007080078	6.743185197839658	O	C	O-C	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4380000	4390000	HiC_scaffold_6	3960000	3970000	47.46616363525391	5.568827546212442	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4390000	4400000	HiC_scaffold_6	860000	870000	318.6469421386719	8.315815005922424	O	O	O-O	A	A	A-A	TAD_13	TAD_67	TAD_13-TAD_67
HiC_scaffold_1	4400000	4410000	HiC_scaffold_6	2300000	2310000	39.46358871459961	5.302450251793699	O	O	O-O	A	B	A-B	TAD_13	TAD_72	TAD_13-TAD_72
HiC_scaffold_1	4510000	4520000	HiC_scaffold_6	3440000	3450000	33.684349060058594	5.07400651483303	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	1420000	1430000	61.52077865600586	5.943001858200904	O	O	O-O	A	B	A-B	TAD_13	TAD_70	TAD_13-TAD_70
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	1470000	1480000	55.64164733886719	5.798093228146969	O	O	O-O	A	B	A-B	TAD_13	TAD_70	TAD_13-TAD_70
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	1520000	1530000	54.03588104248047	5.7558458023772925	O	O	O-O	A	B	A-B	TAD_13	TAD_70	TAD_13-TAD_70
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	1780000	1790000	67.98107147216797	6.087061195740191	O	O	O-O	A	B	A-B	TAD_13	TAD_72	TAD_13-TAD_72
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	3400000	3410000	46.572750091552734	5.541414169794204	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	3680000	3690000	47.30204772949219	5.56383073479954	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	3710000	3720000	102.82398986816406	6.684033088801461	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	3740000	3750000	86.22247314453125	6.429992039243007	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	3790000	3800000	44.25347137451172	5.467718723831279	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	3830000	3840000	58.56296920776367	5.871916796609061	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	3930000	3940000	57.41691970825195	5.843404030085355	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4520000	4530000	HiC_scaffold_6	4100000	4110000	48.13039016723633	5.5888762133917975	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	400000	410000	69.1419677734375	6.111489758027479	O	O	O-O	B	B	B-B	TAD_13	NA	TAD_13-NA
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	1020000	1030000	33.847557067871094	5.080979806582738	O	O	O-O	B	B	B-B	TAD_13	B03165	TAD_13-B03165
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	1180000	1190000	49.704132080078125	5.635293887995591	O	O	O-O	B	B	B-B	TAD_13	TAD_68	TAD_13-TAD_68
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	1510000	1520000	101.61036682128906	6.666903790690754	O	O	O-O	B	B	B-B	TAD_13	TAD_70	TAD_13-TAD_70
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	1630000	1640000	59.45808410644531	5.893801071508935	O	O	O-O	B	B	B-B	TAD_13	TAD_71	TAD_13-TAD_71
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	1900000	1910000	53.47525024414063	5.740799423565872	O	O	O-O	B	B	B-B	TAD_13	TAD_72	TAD_13-TAD_72
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	2890000	2900000	62.98922348022461	5.9770331209362295	O	P	O-P	B	A	B-A	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3320000	3330000	127.01141357421876	6.988814336906414	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3360000	3370000	53.81232070922852	5.749864620663505	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3600000	3610000	42.085750579833984	5.395259942249972	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3650000	3660000	64.67596435546875	6.01515775536259	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3660000	3670000	63.31598281860352	5.984497819226487	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3680000	3690000	73.73841857910156	6.204344571089196	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3710000	3720000	72.36724090576172	6.1772648629376405	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3720000	3730000	148.5050506591797	7.214368187716875	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3750000	3760000	76.92262268066406	6.265336047163248	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3790000	3800000	33.00324249267578	5.044535867791729	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3800000	3810000	45.53661346435547	5.508955097827628	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3830000	3840000	45.21258163452149	5.49865239265894	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	3840000	3850000	46.27499771118164	5.532161013625741	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	4000000	4010000	87.46727752685547	6.450671484640903	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	4120000	4130000	38.63899230957031	5.271985564606011	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	4200000	4210000	36.24763870239258	5.1798151108892565	O	O	O-O	B	B	B-B	TAD_13	NA	TAD_13-NA
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	4250000	4260000	38.76224899291992	5.276580373504244	O	O	O-O	B	B	B-B	TAD_13	NA	TAD_13-NA
HiC_scaffold_1	4530000	4540000	HiC_scaffold_6	4310000	4320000	34.23636245727539	5.097457521403661	O	O	O-O	B	B	B-B	TAD_13	NA	TAD_13-NA
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	700000	710000	51.70312881469727	5.692179682755711	O	O	O-O	B	A	B-A	TAD_13	TAD_67	TAD_13-TAD_67
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	1130000	1140000	47.473854064941406	5.569061271570105	O	O	O-O	B	B	B-B	TAD_13	TAD_68	TAD_13-TAD_68
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	1820000	1830000	47.788516998291016	5.578592092595025	O	O	O-O	B	B	B-B	TAD_13	TAD_72	TAD_13-TAD_72
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	2930000	2940000	171.25833129882812	7.420030363139209	O	P	O-P	B	A	B-A	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	3050000	3060000	46.85966873168945	5.550274850180213	O	P	O-P	B	A	B-A	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	3270000	3280000	93.13179779052734	6.541201923062354	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	3290000	3300000	79.48284149169922	6.312571544383676	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	3310000	3320000	118.87737274169922	6.893330326726139	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	3740000	3750000	1860.4697265625	10.861451199880682	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	3810000	3820000	44.18960571289063	5.465635153418463	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	3830000	3840000	67.64093780517578	6.079824756963722	O	O	O-O	B	B	B-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4540000	4550000	HiC_scaffold_6	4340000	4350000	42.87786483764648	5.4221611614845004	O	T	O-T	B	B	B-B	TAD_13	NA	TAD_13-NA
HiC_scaffold_1	4550000	4560000	HiC_scaffold_6	240000	250000	54.39743423461914	5.765466700328293	O	O	O-O	A	A	A-A	TAD_13	NA	TAD_13-NA
HiC_scaffold_1	4550000	4560000	HiC_scaffold_6	1460000	1470000	32.049713134765625	5.00223953875468	O	O	O-O	A	B	A-B	TAD_13	TAD_70	TAD_13-TAD_70
HiC_scaffold_1	4550000	4560000	HiC_scaffold_6	2000000	2010000	56.63371276855469	5.823589207393449	O	O	O-O	A	A	A-A	TAD_13	TAD_72	TAD_13-TAD_72
HiC_scaffold_1	4550000	4560000	HiC_scaffold_6	2120000	2130000	32.176727294921875	5.007945691443073	O	O	O-O	A	B	A-B	TAD_13	TAD_72	TAD_13-TAD_72
HiC_scaffold_1	4550000	4560000	HiC_scaffold_6	3310000	3320000	51.58694076538086	5.688933988490211	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4550000	4560000	HiC_scaffold_6	3570000	3580000	51.22616958618164	5.678809113839283	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4550000	4560000	HiC_scaffold_6	3720000	3730000	41.87635040283203	5.3880638092390125	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4550000	4560000	HiC_scaffold_6	3740000	3750000	86.30257415771484	6.431331686379475	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4550000	4560000	HiC_scaffold_6	3900000	3910000	333.8282165527344	8.382962092229139	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4550000	4560000	HiC_scaffold_6	4000000	4010000	61.08766174316406	5.932809114220196	O	O	O-O	A	B	A-B	TAD_13	TAD_74	TAD_13-TAD_74
HiC_scaffold_1	4770000	4780000	HiC_scaffold_6	460000	470000	45.39604949951172	5.504494850213149	O	O	O-O	A	A	A-A	TAD_14	NA	TAD_14-NA
HiC_scaffold_1	4970000	4980000	HiC_scaffold_6	180000	190000	148.8599395751953	7.2178117452243	O	O	O-O	A	B	A-B	B00497	NA	B00497-NA
HiC_scaffold_1	5030000	5040000	HiC_scaffold_6	180000	190000	162.64532470703125	7.345585542009757	O	O	O-O	A	B	A-B	TAD_16	NA	TAD_16-NA
HiC_scaffold_1	5150000	5160000	HiC_scaffold_6	140000	150000	114.03092193603516	6.833281284994744	O	O	O-O	B	B	B-B	TAD_16	NA	TAD_16-NA
HiC_scaffold_1	5320000	5330000	HiC_scaffold_6	720000	730000	45.38543319702149	5.504157422654795	O	O	O-O	A	B	A-B	TAD_16	TAD_67	TAD_16-TAD_67
HiC_scaffold_1	5430000	5440000	HiC_scaffold_6	1760000	1770000	676.0498046875	9.400985723750964	O	O	O-O	A	A	A-A	TAD_16	TAD_72	TAD_16-TAD_72
HiC_scaffold_1	5480000	5490000	HiC_scaffold_6	140000	150000	102.52349853515624	6.679810805210194	O	O	O-O	A	B	A-B	TAD_16	NA	TAD_16-NA
HiC_scaffold_1	5480000	5490000	HiC_scaffold_6	720000	730000	66.89395141601562	6.063803862456292	O	O	O-O	A	B	A-B	TAD_16	TAD_67	TAD_16-TAD_67
HiC_scaffold_1	5490000	5500000	HiC_scaffold_6	90000	100000	42.94852828979492	5.424536790502737	O	O	O-O	B	A	B-A	TAD_16	NA	TAD_16-NA
HiC_scaffold_1	5490000	5500000	HiC_scaffold_6	950000	960000	105.56566619873048	6.721996883761292	O	O	O-O	B	B	B-B	TAD_16	TAD_67	TAD_16-TAD_67
HiC_scaffold_1	5500000	5510000	HiC_scaffold_6	2730000	2740000	51.752628326416016	5.693560228556271	O	C	O-C	B	A	B-A	TAD_16	TAD_74	TAD_16-TAD_74
HiC_scaffold_1	5510000	5520000	HiC_scaffold_6	170000	180000	38.37019348144531	5.261914134626554	O	O	O-O	A	B	A-B	TAD_16	NA	TAD_16-NA
HiC_scaffold_1	5510000	5520000	HiC_scaffold_6	720000	730000	43.03084182739258	5.427299159396793	O	O	O-O	A	B	A-B	TAD_16	TAD_67	TAD_16-TAD_67
HiC_scaffold_1	5540000	5550000	HiC_scaffold_6	150000	160000	37.60947036743164	5.233024084763056	O	O	O-O	A	B	A-B	TAD_16	NA	TAD_16-NA
HiC_scaffold_1	5670000	5680000	HiC_scaffold_6	3730000	3740000	41.497352600097656	5.374947394900171	O	O	O-O	A	B	A-B	TAD_16	TAD_74	TAD_16-TAD_74
HiC_scaffold_1	5690000	5700000	HiC_scaffold_6	280000	290000	51.731231689453125	5.692963636537511	O	O	O-O	A	A	A-A	TAD_16	NA	TAD_16-NA
HiC_scaffold_1	5710000	5720000	HiC_scaffold_6	2300000	2310000	106.5431137084961	6.735293538975504	O	O	O-O	B	B	B-B	TAD_16	TAD_72	TAD_16-TAD_72
HiC_scaffold_1	5820000	5830000	HiC_scaffold_6	460000	470000	110.70608520507812	6.790590715000815	O	O	O-O	B	A	B-A	TAD_16	NA	TAD_16-NA
HiC_scaffold_1	5910000	5920000	HiC_scaffold_6	870000	880000	44.61742401123047	5.479535316817614	O	O	O-O	B	A	B-A	TAD_16	TAD_67	TAD_16-TAD_67
HiC_scaffold_1	5910000	5920000	HiC_scaffold_6	4170000	4180000	54.3652229309082	5.764612159060286	O	O	O-O	B	B	B-B	TAD_16	B03478	TAD_16-B03478
HiC_scaffold_1	6000000	6010000	HiC_scaffold_6	4040000	4050000	50.19964218139648	5.64960517569758	O	O	O-O	B	B	B-B	TAD_16	TAD_74	TAD_16-TAD_74
HiC_scaffold_1	6070000	6080000	HiC_scaffold_6	710000	720000	36.90036010742188	5.205562990377823	O	O	O-O	B	A	B-A	TAD_16	TAD_67	TAD_16-TAD_67
HiC_scaffold_1	6120000	6130000	HiC_scaffold_6	2370000	2380000	40.08264923095703	5.324905960357959	O	O	O-O	B	A	B-A	B00609	TAD_72	B00609-TAD_72
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	600000	610000	36.36533737182617	5.184492055551255	O	O	O-O	B	A	B-A	TAD_17	B03122	TAD_17-B03122
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	1300000	1310000	36.71525192260742	5.198307593981746	O	O	O-O	B	B	B-B	TAD_17	B03191	TAD_17-B03191
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	1660000	1670000	33.28935623168945	5.0569890659864605	O	O	O-O	B	B	B-B	TAD_17	TAD_71	TAD_17-TAD_71
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	2120000	2130000	55.203460693359375	5.786686806975007	O	O	O-O	B	B	B-B	TAD_17	TAD_72	TAD_17-TAD_72
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	2180000	2190000	33.47157287597656	5.06486444176046	O	O	O-O	B	B	B-B	TAD_17	TAD_72	TAD_17-TAD_72
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	2240000	2250000	78.00879669189453	6.285564914095531	O	O	O-O	B	B	B-B	TAD_17	TAD_72	TAD_17-TAD_72
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	2250000	2260000	37.94773483276367	5.245941866086169	O	O	O-O	B	B	B-B	TAD_17	TAD_72	TAD_17-TAD_72
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	2260000	2270000	110.86947631835938	6.792718418886223	O	O	O-O	B	A	B-A	TAD_17	TAD_72	TAD_17-TAD_72
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	2380000	2390000	49.74854278564453	5.636582362318243	O	O	O-O	B	A	B-A	TAD_17	TAD_72	TAD_17-TAD_72
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	2520000	2530000	50.1242790222168	5.647437675162092	O	P	O-P	B	A	B-A	TAD_17	B03312	TAD_17-B03312
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	3320000	3330000	32.664241790771484	5.0296402468753305	O	O	O-O	B	B	B-B	TAD_17	TAD_74	TAD_17-TAD_74
HiC_scaffold_1	6130000	6140000	HiC_scaffold_6	3330000	3340000	36.29464721679688	5.181684888198979	O	O	O-O	B	B	B-B	TAD_17	TAD_74	TAD_17-TAD_74
HiC_scaffold_1	6140000	6150000	HiC_scaffold_6	580000	590000	33.61747360229492	5.071139403090426	O	O	O-O	B	A	B-A	TAD_17	NA	TAD_17-NA
HiC_scaffold_1	6140000	6150000	HiC_scaffold_6	1400000	1410000	32.55107116699219	5.0246331142193	O	O	O-O	B	B	B-B	TAD_17	B03201	TAD_17-B03201
HiC_scaffold_1	6150000	6160000	HiC_scaffold_6	170000	180000	42.111270904541016	5.396134511121296	O	O	O-O	B	B	B-B	TAD_17	NA	TAD_17-NA
HiC_scaffold_1	6170000	6180000	HiC_scaffold_6	460000	470000	140.8612823486328	7.1381313114325335	O	O	O-O	B	A	B-A	TAD_17	NA	TAD_17-NA
HiC_scaffold_1	6180000	6190000	HiC_scaffold_6	260000	270000	82.92015838623047	6.3736509670367045	O	O	O-O	B	A	B-A	TAD_17	NA	TAD_17-NA
HiC_scaffold_1	6350000	6360000	HiC_scaffold_6	2130000	2140000	66.09182739257812	6.046399980702739	O	O	O-O	B	A	B-A	TAD_17	TAD_72	TAD_17-TAD_72
HiC_scaffold_1	6390000	6400000	HiC_scaffold_6	1490000	1500000	36.11867141723633	5.174672920845208	O	O	O-O	B	B	B-B	B00638	TAD_70	B00638-TAD_70
HiC_scaffold_1	6490000	6500000	HiC_scaffold_6	720000	730000	38.78338623046875	5.277366867507605	O	O	O-O	B	B	B-B	TAD_18	TAD_67	TAD_18-TAD_67
HiC_scaffold_1	6510000	6520000	HiC_scaffold_6	150000	160000	35.803558349609375	5.162031072271412	O	O	O-O	B	B	B-B	TAD_18	NA	TAD_18-NA
HiC_scaffold_1	6530000	6540000	HiC_scaffold_6	3900000	3910000	40.68395233154297	5.346387934656545	O	O	O-O	B	B	B-B	TAD_18	TAD_74	TAD_18-TAD_74
HiC_scaffold_1	6550000	6560000	HiC_scaffold_6	1530000	1540000	50.19954681396485	5.649602434916065	O	O	O-O	B	B	B-B	TAD_18	TAD_70	TAD_18-TAD_70
HiC_scaffold_1	6550000	6560000	HiC_scaffold_6	2100000	2110000	32.206058502197266	5.009260204000525	O	O	O-O	B	A	B-A	TAD_18	TAD_72	TAD_18-TAD_72
HiC_scaffold_1	6620000	6630000	HiC_scaffold_6	1170000	1180000	32.88725280761719	5.039456594506119	O	O	O-O	B	B	B-B	TAD_18	TAD_68	TAD_18-TAD_68
HiC_scaffold_1	6620000	6630000	HiC_scaffold_6	4210000	4220000	36.11311721801758	5.174451051337718	O	O	O-O	B	B	B-B	TAD_18	NA	TAD_18-NA
HiC_scaffold_1	6630000	6640000	HiC_scaffold_6	510000	520000	145.3887176513672	7.183771508413503	O	O	O-O	B	A	B-A	TAD_18	NA	TAD_18-NA
HiC_scaffold_1	6630000	6640000	HiC_scaffold_6	1310000	1320000	58.1889762878418	5.862673960027202	O	O	O-O	B	B	B-B	TAD_18	B03191	TAD_18-B03191
HiC_scaffold_1	6640000	6650000	HiC_scaffold_6	20000	30000	79.14813232421875	6.306483402061208	O	T	O-T	B	B	B-B	TAD_18	NA	TAD_18-NA
HiC_scaffold_1	6650000	6660000	HiC_scaffold_6	2800000	2810000	32.21100616455078	5.00948182129999	O	C	O-C	B	A	B-A	TAD_18	TAD_74	TAD_18-TAD_74
HiC_scaffold_1	6650000	6660000	HiC_scaffold_6	3320000	3330000	60.53556060791016	5.919710973491975	O	O	O-O	B	B	B-B	TAD_18	TAD_74	TAD_18-TAD_74
HiC_scaffold_1	6660000	6670000	HiC_scaffold_6	4060000	4070000	1303.1591796875	10.347797603195584	O	O	O-O	B	B	B-B	TAD_18	TAD_74	TAD_18-TAD_74
HiC_scaffold_1	6670000	6680000	HiC_scaffold_6	270000	280000	42.172584533691406	5.398233534329435	O	O	O-O	B	A	B-A	TAD_18	NA	TAD_18-NA
HiC_scaffold_1	6820000	6830000	HiC_scaffold_6	930000	940000	41.036922454833984	5.358850635636634	O	O	O-O	B	B	B-B	TAD_18	TAD_67	TAD_18-TAD_67
HiC_scaffold_1	6830000	6840000	HiC_scaffold_6	2810000	2820000	45.125633239746094	5.495875272104486	O	P	O-P	B	A	B-A	TAD_18	TAD_74	TAD_18-TAD_74
