,chr,start,end,TPM_trimed_0h,TPM_trimed_16h,TPM_trimed_48h,TPM_control_96h,TPM_Early,TPM_Late,compartment
g5084,HiC_scaffold_10,2600780,2602097,11.971423412549504,15.775118889282162,10.06148730545145,19.54993555412286,23.93568330192207,24.656589966492817,A
g5085,HiC_scaffold_10,2602256,2603600,19.4357250118896,48.076115533956994,45.77650610096582,37.27638116016722,51.6236123796957,31.62993099230622,A
g5086,HiC_scaffold_10,2603769,2604623,4.9664437960955965,12.368031096723026,13.66340529378057,15.451929629154892,12.198415283627686,9.398421341618429,A
g5087,HiC_scaffold_10,2605673,2606867,33.842838209508905,40.53526926857227,18.978460668493007,13.952639842961684,9.342158437350871,8.530894210275866,A
g5088,HiC_scaffold_10,2607108,2608248,22.17782795727244,9.810897670676283,12.90420100450822,16.430333145114645,15.767583825597988,12.75040480476325,A
g5100,HiC_scaffold_10,2636628,2637726,24.96252039520008,0.6136787792346013,0.5545245843518039,63.99642242295604,41.85741838869191,85.20848315351971,A
g5101,HiC_scaffold_10,2638369,2639539,91.74567769486552,2.87162478401304,13.018667819486796,48.40225610263466,25.424964018541345,52.69412685838235,A
g5102,HiC_scaffold_10,2640119,2641190,47.37978136158404,2.6839494983961174,1.169832937426886,98.3113667667878,62.32350142701361,100.28979660207254,A
g5103,HiC_scaffold_10,2642919,2644098,7.156629259141459,0.0,0.0908140492680012,0.8245773281401029,0.6368724005676221,0.630377480875354,A
g5104,HiC_scaffold_10,2644533,2645859,69.37561943770514,11.872797576560188,33.83391758391872,61.61547967954724,41.49822310330644,54.548706938338384,A
g5105,HiC_scaffold_10,2646727,2648017,24.341717133434848,4.134933744400744,5.596834809039848,13.73420443284681,11.204770865438997,13.495461540292972,A
g5106,HiC_scaffold_10,2648338,2649637,17.062684053524443,3.755778247342322,8.318724929610447,12.143264782916052,6.091550396421476,4.535040144851809,A
g5107,HiC_scaffold_10,2650405,2651776,11.88801080012856,3.2045695541828314,3.4227701638366144,8.730531564630377,5.277924414420033,5.9632936221125625,A
g5108,HiC_scaffold_10,2651909,2653031,4.491911619275935,0.0,0.1588076564209243,4.012757313377942,1.1763689154422112,1.7037930960609955,A
g5109,HiC_scaffold_10,2653411,2654335,9.323390984847377,0.0428965686019603,0.3874122065504623,14.139005967541326,3.5906133131329705,10.911657258219725,A
g5110,HiC_scaffold_10,2655814,2656849,53.57312591692549,0.2297764022505004,1.5185445618154652,3.5118505594302163,1.7483961420202336,5.998440996473887,A
g5111,HiC_scaffold_10,2657187,2658069,6.343202002104151,0.0465029053404532,0.8044441795112958,2.358066765263896,0.8909649489877995,1.7441533938358211,A
g5112,HiC_scaffold_10,2658483,2659674,3.523742276719638,0.3362171530740122,0.8542007654095589,4.21547712940434,1.5434768768753262,3.192470745007501,A
g5113,HiC_scaffold_10,2659865,2660294,86.35311065166161,36.56438894567712,27.63791398923728,212.25742586378328,107.07897377918998,159.1240280829212,A
g5114,HiC_scaffold_10,2660400,2666278,20.89468687412424,7.0086094636770415,9.69583233811558,10.997771068952307,8.576057806185808,11.322477934368116,A
g5115,HiC_scaffold_10,2666760,2667699,13.307601728408796,57.934136594703446,514.2957301431139,68.09984306922733,154.01322924654932,19.71363439242372,A
g5116,HiC_scaffold_10,2667793,2668723,1.425404736105602,91.97854122848544,51.41755240764442,140.8366966297641,98.74691347843428,83.59160590485821,A
g5118,HiC_scaffold_10,2672725,2674441,151.13295981688543,105.1615564028628,318.2197821735318,196.32067784764968,308.6819334104496,347.49698257418873,A
g5119,HiC_scaffold_10,2675883,2679487,3.263607471231456,13.138938927916064,14.239990962195296,23.13033345906416,14.819586854366849,15.609091767382573,A
g5120,HiC_scaffold_10,2679575,2680456,5.782502397280282,3.241788122328189,0.997004683518292,26.161287562651705,10.715039018133456,19.255503696759867,A
g5121,HiC_scaffold_10,2680498,2681221,1.6816516895684313,0.493399535952838,0.4951160150105492,7.839203289998991,3.256289720773143,9.467475845628726,A
g5122,HiC_scaffold_10,2682209,2685785,1.1903510141567182,0.1018961637329118,0.3306362527514893,2.60583840234497,1.49434682324426,2.316739296084841,A
g5123,HiC_scaffold_10,2687004,2690598,0.0,0.0,0.0170252545784422,0.0494288592398169,0.0125172473156809,0.0,A
g5124,HiC_scaffold_10,2692664,2693871,0.0355437196808149,0.0,0.0,0.2347685702320843,0.0724285652896387,0.0970835054512222,A
g5128,HiC_scaffold_10,2700755,2702137,10.61634029938282,9.748124106177974,14.054996298946904,25.48537059230488,23.831890881301035,25.79063183265644,A
g5129,HiC_scaffold_10,2702246,2704728,17.9960661707571,17.1074412357264,13.91013704144294,40.58404232732556,22.95466394532332,22.948790040801995,A
g5130,HiC_scaffold_10,2706585,2707617,14.117921414370771,2.0305936591460267,15.576817588274048,15.81935308732701,12.690033121753292,22.784898680091125,A
g5131,HiC_scaffold_10,2708568,2709111,1.791723207205712,0.0,0.0,0.0,0.0,0.0,A
g5132,HiC_scaffold_10,2711130,2712828,8.469498487461399,5.935219648921381,11.063136559939004,20.56390878760257,14.088306185590968,24.47148374153926,A
g5133,HiC_scaffold_10,2715524,2716187,16.88392684310935,0.0597834530742252,0.2145171234307799,7.721926579222224,7.416124524858181,9.130583514788416,A
g5134,HiC_scaffold_10,2716371,2719290,6.462448214570761,0.8660273439031712,4.684907536593145,2.967027026960329,2.1633421880556787,4.114819530669972,A
g5135,HiC_scaffold_10,2719382,2720255,60.35879998209663,46.62112167559873,53.83733199024543,21.12289517812892,22.564922680472407,28.20412823357448,A
g5136,HiC_scaffold_10,2720664,2721918,2.6886566668699032,1.0323518897464616,3.9989070460948617,2.058655814537282,2.425553869790793,1.9046928187177368,A
g5137,HiC_scaffold_10,2723474,2725247,28.924983584711583,13.622181376457789,14.920083534099737,36.31956790368056,30.58683631303532,69.7159016913248,A
g5138,HiC_scaffold_10,2726471,2727719,1.1571552446013609,44.27081762503528,3.80242184267022,23.36872073252764,60.001922337185526,117.74803455893884,A
g5139,HiC_scaffold_10,2728372,2729728,0.6593052049831652,31.233449378979195,2.9009191908323864,28.500461018257443,40.44765537391255,19.08910757022577,A
g5140,HiC_scaffold_10,2731154,2732279,149.32793248650012,49.79794156248511,26.220131621377988,44.28500526141886,58.83099785183976,87.0169652259317,A
g5141,HiC_scaffold_10,2732390,2733767,9.493161389450504,18.432294781504,20.31445127910489,8.99860923082214,9.345562068033445,3.854220592530204,A
g5142,HiC_scaffold_10,2734178,2735327,12.703042598929184,0.2462763604923872,1.3880025904230575,1.86575294992716,1.726712243948521,0.5077853662354666,A
g5143,HiC_scaffold_10,2735540,2736704,0.5958744233484714,1.8426658225785144,2.135503375358659,5.778251554700365,4.821958542085001,2.55400360808262,A
g5144,HiC_scaffold_10,2736991,2738011,8.711867803086538,1.065424697006399,1.3998669321571826,6.445854993072966,3.2267551715726936,7.285814202581085,A
g5145,HiC_scaffold_10,2738137,2739714,6.030951375471965,2.023134707587954,2.4548346557327125,3.9794893749914255,4.295837440204146,6.248038140042402,A
g5146,HiC_scaffold_10,2739757,2740951,8.742777567191665,6.452540976540202,18.825749362851106,8.378655525112483,8.590091130704659,10.049143431351206,A
g5147,HiC_scaffold_10,2741144,2742227,6.497776260005124,7.341114774746705,6.114014908614585,2.055724399005068,1.4951142300751206,1.7645760303718567,A
g5148,HiC_scaffold_10,2744816,2745482,8.21551559076372,0.4165991076839027,0.6346296004408996,0.1567473734451853,0.0,0.0,A
g5149,HiC_scaffold_10,2746304,2747438,1.4717291674615516,1.559812424407875,0.2832533441454327,0.0,0.0,0.0,A
g5150,HiC_scaffold_10,2747653,2748679,4.959784908576473,2.0303708169006667,0.6604031903211257,14.848120560401153,13.23361250437723,15.515892023578369,A
g5151,HiC_scaffold_10,2748749,2749888,8.069207104769445,3.081888302443941,0.2641221801770839,11.387725009837496,10.391040462102913,12.08875140675084,A
g5152,HiC_scaffold_10,2749961,2751191,9.588151442706287,2.100028632318116,2.851398796572359,6.1123889668922216,4.870570449109338,6.289912413430779,A
g5153,HiC_scaffold_10,2751315,2752986,23.697456474820555,13.106875901306276,15.484628357755888,54.59161989242472,49.60729595114946,57.6464688153254,A
g5154,HiC_scaffold_10,2753273,2754418,3.093008876152952,0.0795384535488077,0.1773044263790434,0.1290763980585078,0.0803153881597416,0.156952318796621,A
g5169,HiC_scaffold_10,2794147,2795322,9.2073016321535,0.035612245631816,0.0315858838702907,1.1996470098370595,1.2466103475366448,2.480563643987161,B
g5174,HiC_scaffold_10,2807140,2808307,0.9138903899835846,0.0381853847670629,0.0338681009129417,7.440143360530772,6.259036317158641,4.552077452683019,A
g5175,HiC_scaffold_10,2809563,2811300,2.039024884310864,0.0684567001523511,0.3270565126173816,3.6263882420136224,1.637306592967048,2.9031293526291337,A
g5176,HiC_scaffold_10,2811533,2812881,4.128153987474196,0.0320935543898902,0.2782176307406242,11.125238246583264,7.702847114068065,8.803694927126195,A
g5177,HiC_scaffold_10,2813037,2814379,10.870118504616038,3.0827050768211803,4.267118710560713,6.355741110034694,4.555374728516453,7.070657082734932,A
g5178,HiC_scaffold_10,2814524,2815862,19.15617030875434,5.391649039006195,6.425405302246613,10.892222292280264,8.181187215759667,7.593557854859923,A
g5179,HiC_scaffold_10,2815902,2817200,5.3342282801071415,0.5227895253417622,1.5663923269892144,6.741727207290252,5.372649969178267,5.210901630472366,A
g5181,HiC_scaffold_10,2821680,2822289,5.710809934662516,0.3995650391092639,2.3852054574080235,2.796084817072545,1.823522228378062,3.573878375404898,A
g5182,HiC_scaffold_10,2822956,2823526,27.551178255383945,0.9880435266094196,4.2460162192183,2.2467764406353337,1.7014400123181657,5.0263223317891015,A
g5183,HiC_scaffold_10,2824055,2824652,2088.835749946826,1.1471563895747738,0.8967316925207168,1.949326440242752,0.9441994160006294,0.7101938494152743,A
g5184,HiC_scaffold_10,2824872,2829663,20.10978731879776,30.487263975140213,18.60083977328778,21.82372668475088,12.609484190704114,14.17102390705632,A
g5185,HiC_scaffold_10,2830176,2832218,43.90498151092021,17.319764850708346,8.455210565185018,24.320599748699028,17.232290258663223,19.250361034633634,A
g5186,HiC_scaffold_10,2832647,2833481,10.999563866868533,0.0,0.0431143137526019,0.0,0.1901901174871809,0.0,A
g5187,HiC_scaffold_10,2833780,2834413,0.1789520949223631,0.0,0.0,0.0,0.0,0.0,A
g5193,HiC_scaffold_10,2857096,2857945,4.762868234758649,0.0,0.0,0.060558677127004,0.0,0.0,A
g5195,HiC_scaffold_10,2859223,2860072,4.802554581580865,0.0,0.0,0.060558677127004,0.0323930372575147,0.1252137084441558,A
g5196,HiC_scaffold_10,2860371,2861004,0.0614855814383766,0.0,0.0,0.0,0.0,0.0,B
g5197,HiC_scaffold_10,2861349,2862192,2.894874793333339,0.0486542853028229,0.0426540185879833,0.0,0.0,0.0,B
g5198,HiC_scaffold_10,2862614,2862908,1.1558844498556722,0.0,0.0,0.0,0.0,0.1807932627025311,B
g5199,HiC_scaffold_10,2863291,2864142,0.6357241618851637,0.060329420682209,0.0547295854941704,0.1612768153231871,0.0804761836551541,0.1613339909059812,B
g5201,HiC_scaffold_10,2865277,2866120,7.009442578881098,0.1459628559084689,0.211366774026426,0.151545947480007,0.1618543070667118,0.1257371672897149,B
g5202,HiC_scaffold_10,2866962,2867706,1.774730833306153,0.0532747706830797,0.3361517014027112,0.1068133746646511,0.0,0.0,B
g5203,HiC_scaffold_10,2867717,2868233,0.8026866885521918,0.0,0.0,0.0,0.0,0.0,B
g5204,HiC_scaffold_10,2868769,2870445,1.6931035524250175,0.0261412125623198,0.2953691173330324,0.0496520291890758,0.2898314589718085,0.0,B
g5205,HiC_scaffold_10,2871078,2877444,0.212835356357163,0.0069684299205716,0.1122375773403057,0.0046571232272914,0.0,0.0,A
g5207,HiC_scaffold_10,2879099,2883322,0.0,0.0099940568301087,0.0,0.0066792024500336,0.006934364254067,0.0,A
g5209,HiC_scaffold_10,2888404,2889244,2.6631743784089155,0.0471862254621563,0.0,0.0927428973781666,0.0,0.0,A
g5210,HiC_scaffold_10,2889666,2891216,1.1131356219399011,0.0,0.0654810556328761,0.0702936619197232,0.171381442556113,0.1954906726467016,A
g5213,HiC_scaffold_10,2898362,2899205,4.708563260112373,0.0486542853028229,0.0426540185879833,0.0295665479999916,0.0,0.0,A
g5214,HiC_scaffold_10,2900047,2901319,1.3997447566465755,0.0634056540082476,0.3090597229561797,0.0195948112924473,0.0,0.0,B
g5215,HiC_scaffold_10,2901854,2903534,0.8302119303661557,0.0,0.2963017767387649,0.0148360714071386,0.0321060208109214,0.0,B
g5216,HiC_scaffold_10,2904167,2908755,0.1753018303804979,0.0,0.1967637332249894,0.006102215369001,0.0,0.0,B
g5217,HiC_scaffold_10,2909048,2910518,0.0264764442520356,0.0,0.0,0.0,0.0,0.0,B
g5218,HiC_scaffold_10,2910641,2914225,0.0154999494426493,0.0,0.0,0.0,0.0105282462487925,0.0,A
g5219,HiC_scaffold_10,2914603,2915443,4.082928893055082,0.0471862254621563,0.0428063543686547,0.0,0.0,0.0,A
g5220,HiC_scaffold_10,2915865,2917273,0.3654086325350189,0.0,0.0378011706963801,0.1088855019449595,0.0284262648717399,0.0,A
g5221,HiC_scaffold_10,2918462,2919272,1.7871780102816293,0.0489338634422361,0.0,0.0654067084366259,0.0,0.0,A
g5225,HiC_scaffold_10,2926000,2928839,0.0299340994506294,0.0,0.0,0.0,0.0,0.0,B
g5226,HiC_scaffold_10,2929131,2929602,0.0789345042838253,0.0,0.0,0.0,0.0,0.0,B
g5229,HiC_scaffold_10,2934685,2935525,3.4003666709592224,0.0976561012149518,0.0,0.0,0.0314719361079977,0.0632776419458859,A
g5230,HiC_scaffold_10,2935947,2937355,0.9325731565982308,0.0,0.0,0.0,0.0295717082060537,0.1139746580916448,A
g5231,HiC_scaffold_10,2938544,2939354,1.6430284804649902,0.0,0.0,0.0307711110666579,0.0,0.0,A
g5240,HiC_scaffold_10,2951811,2952615,0.620641745678058,0.0,0.0,0.0310007462238718,0.0,0.0,A
g5243,HiC_scaffold_10,2957792,2958506,1.1032353893593263,6.670315015934426,17.040116118676757,0.0,0.0,0.0,A
g5244,HiC_scaffold_10,2959080,2963957,1.9765777503319848,9.787369443603936,12.204244320322378,0.1216501905500076,0.04012577982527,0.0391552259554653,A
g5245,HiC_scaffold_10,2965546,2966416,1.316048634009464,0.0455591142393233,0.0,0.0913438514373568,0.0303866969318599,0.0,A
g5247,HiC_scaffold_10,2967721,2968570,1.9760329606189075,0.0,0.0,0.2128771113772825,0.351304506177011,0.3130342711103896,A
g5248,HiC_scaffold_10,2968940,2969576,0.0,0.0,0.0565366944491666,0.0,0.0,0.0,A
g5249,HiC_scaffold_10,2969875,2970721,2.514508563644509,0.0,0.0,0.1547085905807647,0.0637566370713334,0.0,A
g5250,HiC_scaffold_10,2971089,2971725,0.0611955551108371,0.0,0.0552752967730087,0.0,0.0,0.0,A
g5251,HiC_scaffold_10,2972024,2972819,6.635458234796687,0.0,0.0,0.0333203986375264,0.0345933190334968,0.0,A
g5252,HiC_scaffold_10,2973032,2974517,6.6170036968387205,12.100186862400951,18.10292714562413,50.57620968345809,40.819504558052216,46.49516401289927,A
g5253,HiC_scaffold_10,2974679,2976166,5.706237761426558,9.79885700410898,8.79570448294842,20.50600821161384,13.099822285651827,10.296184580667529,A
g5254,HiC_scaffold_10,2976232,2976859,48.394087676229496,343.7105899243345,76.99928052395009,51.10347892050365,47.04493128711758,44.43211982704448,A
g5255,HiC_scaffold_10,2977276,2978596,39.00301955137145,10.84549977075108,22.337477633634634,20.92232697829045,27.55718879226464,22.16325237463363,A
g5256,HiC_scaffold_10,2981117,2982681,37.891428973902656,18.512329809392,20.989767323738867,35.4691659575263,17.875096279504724,12.691233183498356,A
g5257,HiC_scaffold_10,2982727,2984398,0.9511417763420726,0.0,0.0420767070588073,2.904353701916912,3.025933211579216,4.890272574593753,A
g5258,HiC_scaffold_10,2987191,2989063,103.66726007916678,47.76816965141229,76.95960842555391,42.15456692263553,27.52726188456636,51.3682799621044,A
g5259,HiC_scaffold_10,2990251,2992066,6.03693488463522,35.9744245279565,21.69520852199623,24.32180859235107,30.6258350547945,20.2976766666532,A
g5260,HiC_scaffold_10,2996792,2997335,0.1401446124644091,0.0,0.0647423365518113,10.667342501821793,4.479818572394519,3.6195747438355417,A
g5261,HiC_scaffold_10,2997793,2998075,3.891244081112368,0.2908905142573034,2.2667006696230345,36.82189744372248,20.89683620431107,27.47726866445681,A
g5262,HiC_scaffold_10,2999186,3000083,2.472577526201306,2.95329268065952,6.261178583191649,10.200481018940808,5.798550363225644,9.173376553742486,A
g5263,HiC_scaffold_10,3000235,3000892,2.715311679634804,0.6699210390205933,4.543557704235429,1.8733841266882096,0.5763045160385825,0.6458078151366475,A
g5264,HiC_scaffold_10,3001855,3002512,1.379320256753192,0.4952301884902607,2.984484542570905,2.21243478532306,0.5795473236517082,0.1618058424187036,A
g5265,HiC_scaffold_10,3002657,3003569,1.9599169041509723,0.3072513946947545,2.378651458540326,13.896995455872563,8.237183828924513,15.02010991969662,A
g5266,HiC_scaffold_10,3003708,3004671,3.5011167811576938,1.125622974768837,3.881427576302843,20.20123114073186,7.796521913577891,10.971661872074412,A
g5267,HiC_scaffold_10,3004848,3006189,11.95209725365818,5.52700108570378,5.545460983297136,3.330935943937764,3.750061676299209,3.998944832405403,A
g5268,HiC_scaffold_10,3006344,3007313,7.148915847848624,8.963457924499284,22.928872056258207,61.73097258560848,22.94463479740828,39.276663689415656,A
g5272,HiC_scaffold_10,3014554,3016399,0.0,0.0,0.0190542486437038,1.407763052704397,1.0564926692416885,1.841612979534235,B
g5273,HiC_scaffold_10,3017859,3018366,1.2891073282671373,1.236116337186168,0.7669517530850132,2.543809219277976,1.2469235526764044,4.094630974557386,B
g5274,HiC_scaffold_10,3018857,3019218,0.9157343878103938,1.4145741627036836,1.1153100425726414,0.4435876171029372,0.2864759232461456,0.9217225337807712,B
g5275,HiC_scaffold_10,3019351,3021778,4.720244243567401,10.285323880982292,7.293250947817992,0.6573584426281256,0.765198412916283,0.7655058185653797,B
g5276,HiC_scaffold_10,3022614,3023721,0.5132119258916803,0.3630359768476847,0.5774251028308002,0.2279821441243096,0.2703909557770499,0.0960311097281737,A
g5277,HiC_scaffold_10,3023770,3024322,1.6543157514820463,0.7230481161707428,0.9017880161614582,0.0,0.0996437993899636,0.0,A
g5278,HiC_scaffold_10,3024964,3026423,14.658873869632211,38.69628283287344,44.22149164909801,115.87443490505,68.1724695532493,60.24223421584096,A
g5279,HiC_scaffold_10,3026971,3028417,2.4931519353788474,0.669311136087063,0.6398781413187987,3.639562367023151,2.832711583842132,6.53084554387892,A
