Chromosome1	Start1	End1	Chromosome2	Start2	End2	OE_value	log2OE
HiC_scaffold_1	4820000	4830000	HiC_scaffold_17	290000	300000	37.570438385009766	5.231526044835364
HiC_scaffold_1	5110000	5120000	HiC_scaffold_17	1420000	1430000	35.7545166015625	5.16005359320062
HiC_scaffold_1	5480000	5490000	HiC_scaffold_17	320000	330000	34.8568115234375	5.123368701938239
HiC_scaffold_1	5490000	5500000	HiC_scaffold_17	190000	200000	59.211856842041016	5.887814191255572
HiC_scaffold_1	5490000	5500000	HiC_scaffold_17	2310000	2320000	58.25892639160156	5.864407210306855
HiC_scaffold_1	5980000	5990000	HiC_scaffold_17	200000	210000	41.60552215576172	5.3787031198404405
HiC_scaffold_1	6180000	6190000	HiC_scaffold_17	370000	380000	36.60517883300781	5.19397586766301
HiC_scaffold_1	6200000	6210000	HiC_scaffold_17	2330000	2340000	62.48018264770508	5.965326765789681
HiC_scaffold_1	6270000	6280000	HiC_scaffold_17	70000	80000	83.90831756591797	6.390741922433698
HiC_scaffold_1	6610000	6620000	HiC_scaffold_17	270000	280000	63.685791015625	5.9928996225035815
HiC_scaffold_1	6620000	6630000	HiC_scaffold_17	660000	670000	133.24691772460938	7.057958350640212
HiC_scaffold_1	6620000	6630000	HiC_scaffold_17	2460000	2470000	34.171382904052734	5.094716729205544
HiC_scaffold_1	6630000	6640000	HiC_scaffold_17	2290000	2300000	57.726932525634766	5.851172660824933
HiC_scaffold_1	6640000	6650000	HiC_scaffold_17	1730000	1740000	123.65184783935547	6.950139989136665
HiC_scaffold_1	6650000	6660000	HiC_scaffold_17	980000	990000	42.5142707824707	5.409875287461403
HiC_scaffold_1	6650000	6660000	HiC_scaffold_17	2030000	2040000	33.84626388549805	5.080924685811875
HiC_scaffold_1	6650000	6660000	HiC_scaffold_17	2290000	2300000	36.42900085449219	5.18701552142464
HiC_scaffold_1	7070000	7080000	HiC_scaffold_17	340000	350000	114.77632904052734	6.842681327458432
HiC_scaffold_1	7720000	7730000	HiC_scaffold_17	340000	350000	60.45555877685547	5.917803093602404
HiC_scaffold_1	7750000	7760000	HiC_scaffold_17	1820000	1830000	50.848594665527344	5.668135996854279
HiC_scaffold_1	7750000	7760000	HiC_scaffold_17	1990000	2000000	87.02909851074219	6.4434259470927495
HiC_scaffold_1	8030000	8040000	HiC_scaffold_17	0	10000	39.322139739990234	5.297269923897515
HiC_scaffold_1	8030000	8040000	HiC_scaffold_17	2400000	2410000	36.4603385925293	5.188256054056366
HiC_scaffold_1	8440000	8450000	HiC_scaffold_17	40000	50000	35.79950714111328	5.161867820645993
HiC_scaffold_1	8440000	8450000	HiC_scaffold_17	1160000	1170000	43.492435455322266	5.44269259285783
HiC_scaffold_1	8540000	8550000	HiC_scaffold_17	1520000	1530000	51.68843078613281	5.691769498923578
HiC_scaffold_1	8550000	8560000	HiC_scaffold_17	540000	550000	82.41706085205078	6.364871110194948
HiC_scaffold_1	8560000	8570000	HiC_scaffold_17	980000	990000	57.736412048339844	5.851409550904252
HiC_scaffold_1	8590000	8600000	HiC_scaffold_17	40000	50000	51.86051559448242	5.696564644347086
HiC_scaffold_1	8590000	8600000	HiC_scaffold_17	230000	240000	40.190574645996094	5.328785300126817
HiC_scaffold_1	8590000	8600000	HiC_scaffold_17	2250000	2260000	34.18397903442383	5.09524843219156
HiC_scaffold_1	8650000	8660000	HiC_scaffold_17	660000	670000	59.59027862548828	5.897005087945061
HiC_scaffold_1	8660000	8670000	HiC_scaffold_17	340000	350000	77.72186279296875	6.28024857391114
HiC_scaffold_1	8750000	8760000	HiC_scaffold_17	80000	90000	32.09624099731445	5.004332438587341
HiC_scaffold_1	8970000	8980000	HiC_scaffold_17	550000	560000	48.46889114379883	5.598987172241241
HiC_scaffold_1	8980000	8990000	HiC_scaffold_17	340000	350000	44.151641845703125	5.464395182559784
HiC_scaffold_1	9200000	9210000	HiC_scaffold_17	1160000	1170000	262.2207946777344	8.034638288716792
HiC_scaffold_1	9200000	9210000	HiC_scaffold_17	2670000	2680000	79.23441314697266	6.308055253644399
HiC_scaffold_1	9210000	9220000	HiC_scaffold_17	340000	350000	32.01517105102539	5.000683812919026
HiC_scaffold_1	9400000	9410000	HiC_scaffold_17	1540000	1550000	35.744014739990234	5.159629780754823
HiC_scaffold_1	9480000	9490000	HiC_scaffold_17	960000	970000	37.889625549316406	5.2437309771247556
HiC_scaffold_1	9560000	9570000	HiC_scaffold_17	2610000	2620000	36.685630798339844	5.197143186965861
HiC_scaffold_1	9600000	9610000	HiC_scaffold_17	320000	330000	36.30072784423828	5.1819265700159916
HiC_scaffold_1	9620000	9630000	HiC_scaffold_17	80000	90000	64.12464904785156	6.002807119804954
HiC_scaffold_1	9690000	9700000	HiC_scaffold_17	50000	60000	42.083763122558594	5.395191810817827
HiC_scaffold_1	9710000	9720000	HiC_scaffold_17	1550000	1560000	155.87252807617188	7.284222870852759
HiC_scaffold_1	9730000	9740000	HiC_scaffold_17	1050000	1060000	52.15631866455078	5.704770138692817
HiC_scaffold_1	10020000	10030000	HiC_scaffold_17	1160000	1170000	37.70317459106445	5.2366140977968065
HiC_scaffold_1	10020000	10030000	HiC_scaffold_17	1170000	1180000	35.995304107666016	5.169736801929126
HiC_scaffold_2	0	10000	HiC_scaffold_3	4720000	4730000	66.39566802978516	6.053017211221275
HiC_scaffold_2	80000	90000	HiC_scaffold_3	4190000	4200000	38.888851165771484	5.2812847109419385
HiC_scaffold_2	90000	100000	HiC_scaffold_3	120000	130000	57.30144119262695	5.840499519651543
HiC_scaffold_2	90000	100000	HiC_scaffold_3	3910000	3920000	61.054866790771484	5.932034394441789
HiC_scaffold_2	100000	110000	HiC_scaffold_3	140000	150000	80.09271240234375	6.3235990733602225
HiC_scaffold_2	120000	130000	HiC_scaffold_3	3070000	3080000	41.831634521484375	5.386522465567586
HiC_scaffold_2	120000	130000	HiC_scaffold_3	4560000	4570000	44.651214599609375	5.4806275148699175
HiC_scaffold_2	120000	130000	HiC_scaffold_3	4570000	4580000	49.25849151611328	5.622300542546702
HiC_scaffold_2	160000	170000	HiC_scaffold_3	4940000	4950000	34.22761535644531	5.097088877937087
HiC_scaffold_2	180000	190000	HiC_scaffold_3	3440000	3450000	38.9707145690918	5.284318479969722
HiC_scaffold_2	190000	200000	HiC_scaffold_3	3440000	3450000	60.49839782714844	5.918825031036012
HiC_scaffold_2	200000	210000	HiC_scaffold_3	5030000	5040000	65.59403228759766	6.0354926600245555
HiC_scaffold_2	220000	230000	HiC_scaffold_3	5120000	5130000	40.771541595458984	5.3494906018751385
HiC_scaffold_2	230000	240000	HiC_scaffold_3	630000	640000	35.760719299316406	5.160303850399647
HiC_scaffold_2	310000	320000	HiC_scaffold_3	4600000	4610000	143.02584838867188	7.16013209182877
HiC_scaffold_2	330000	340000	HiC_scaffold_3	650000	660000	33.33072280883789	5.058780698906746
HiC_scaffold_2	340000	350000	HiC_scaffold_3	2400000	2410000	32.7906379699707	5.0352120657601285
HiC_scaffold_2	340000	350000	HiC_scaffold_3	2420000	2430000	41.21266174316406	5.365015738793405
HiC_scaffold_2	450000	460000	HiC_scaffold_3	3370000	3380000	35.660343170166016	5.156248681403677
HiC_scaffold_2	460000	470000	HiC_scaffold_3	3210000	3220000	51.90065383911133	5.697680808509086
HiC_scaffold_2	610000	620000	HiC_scaffold_3	4940000	4950000	39.843929290771484	5.316288023638297
HiC_scaffold_2	690000	700000	HiC_scaffold_3	650000	660000	47.4208869934082	5.567450743135866
HiC_scaffold_2	690000	700000	HiC_scaffold_3	2360000	2370000	61.01667404174805	5.931131637074492
HiC_scaffold_2	770000	780000	HiC_scaffold_3	4660000	4670000	71.49383544921875	6.159746945865747
HiC_scaffold_2	820000	830000	HiC_scaffold_3	4190000	4200000	44.79075622558594	5.485129119055802
HiC_scaffold_2	830000	840000	HiC_scaffold_3	1100000	1110000	94.54898071289062	6.562990000144532
HiC_scaffold_2	860000	870000	HiC_scaffold_3	1980000	1990000	46.960391998291016	5.553372546172425
HiC_scaffold_2	870000	880000	HiC_scaffold_3	1170000	1180000	40.94404602050781	5.355581768946358
HiC_scaffold_2	870000	880000	HiC_scaffold_3	4120000	4130000	34.222808837890625	5.09688626880571
HiC_scaffold_2	890000	900000	HiC_scaffold_3	470000	480000	34.46867370605469	5.107213882292572
HiC_scaffold_2	900000	910000	HiC_scaffold_3	3760000	3770000	42.608028411865234	5.413053390566069
HiC_scaffold_2	960000	970000	HiC_scaffold_3	190000	200000	383.6237487792969	8.583548225004517
HiC_scaffold_2	960000	970000	HiC_scaffold_3	1910000	1920000	446.31646728515625	8.801923226999385
HiC_scaffold_2	1000000	1010000	HiC_scaffold_3	3910000	3920000	32.49802780151367	5.022280263265086
HiC_scaffold_2	1050000	1060000	HiC_scaffold_3	2180000	2190000	44.07373809814453	5.461847358349751
HiC_scaffold_2	1050000	1060000	HiC_scaffold_3	2670000	2680000	153.02906799316406	7.25766190979345
HiC_scaffold_2	1060000	1070000	HiC_scaffold_3	2700000	2710000	37.915313720703125	5.244708755070219
HiC_scaffold_2	1110000	1120000	HiC_scaffold_3	4930000	4940000	43.81549072265625	5.453369111693632
HiC_scaffold_2	1120000	1130000	HiC_scaffold_3	1980000	1990000	43.734283447265625	5.4506927514585515
HiC_scaffold_2	1140000	1150000	HiC_scaffold_3	4940000	4950000	37.27924346923828	5.220300677673204
HiC_scaffold_2	1160000	1170000	HiC_scaffold_3	270000	280000	57.8912467956543	5.855273322909287
HiC_scaffold_2	1160000	1170000	HiC_scaffold_3	1820000	1830000	66.16952514648438	6.048095021241665
HiC_scaffold_2	1160000	1170000	HiC_scaffold_3	2000000	2010000	114.88034057617188	6.843988121092424
HiC_scaffold_2	1160000	1170000	HiC_scaffold_3	2180000	2190000	399.0217590332031	8.640323609889947
HiC_scaffold_2	1160000	1170000	HiC_scaffold_3	2230000	2240000	74.45277404785156	6.218253698302127
HiC_scaffold_2	1180000	1190000	HiC_scaffold_3	4190000	4200000	70.0354995727539	6.130014475165476
HiC_scaffold_2	1200000	1210000	HiC_scaffold_3	3620000	3630000	34.97441864013672	5.1282281713778195
HiC_scaffold_2	1200000	1210000	HiC_scaffold_3	4950000	4960000	34.537784576416016	5.110103639157637
HiC_scaffold_2	1280000	1290000	HiC_scaffold_3	3550000	3560000	33.14585876464844	5.050756726524831
HiC_scaffold_2	1380000	1390000	HiC_scaffold_3	660000	670000	38.178836822509766	5.254701244356303
HiC_scaffold_2	1380000	1390000	HiC_scaffold_3	940000	950000	47.69731140136719	5.575836041679298
HiC_scaffold_2	1380000	1390000	HiC_scaffold_3	1570000	1580000	50.705108642578125	5.664059203891495
HiC_scaffold_2	1380000	1390000	HiC_scaffold_3	3290000	3300000	35.22306823730469	5.1384486808862215
HiC_scaffold_2	1380000	1390000	HiC_scaffold_3	3550000	3560000	56.95314025878906	5.8317034857387675
HiC_scaffold_2	1380000	1390000	HiC_scaffold_3	4000000	4010000	38.35077667236328	5.261183890086777
HiC_scaffold_2	1540000	1550000	HiC_scaffold_3	1760000	1770000	47.987770080566406	5.584594869632363
HiC_scaffold_2	1560000	1570000	HiC_scaffold_3	1150000	1160000	256.39459228515625	8.002222023628176
HiC_scaffold_2	1570000	1580000	HiC_scaffold_3	410000	420000	87.93158721923828	6.458309605403936
HiC_scaffold_2	1580000	1590000	HiC_scaffold_3	1570000	1580000	32.8602294921875	5.038270650832218
HiC_scaffold_2	1590000	1600000	HiC_scaffold_3	3550000	3560000	35.27268600463867	5.140479535636641
HiC_scaffold_2	1610000	1620000	HiC_scaffold_3	4170000	4180000	145.6143341064453	7.186008569531154
HiC_scaffold_2	1610000	1620000	HiC_scaffold_3	4920000	4930000	34.28131103515625	5.099350379009613
HiC_scaffold_2	1630000	1640000	HiC_scaffold_3	3550000	3560000	36.41291427612305	5.186378305141303
HiC_scaffold_2	1640000	1650000	HiC_scaffold_3	3550000	3560000	41.153541564941406	5.362944685396256
HiC_scaffold_2	1650000	1660000	HiC_scaffold_3	1560000	1570000	37.410213470458984	5.225360293117558
HiC_scaffold_2	1660000	1670000	HiC_scaffold_3	3550000	3560000	39.2630729675293	5.295101186222269
HiC_scaffold_2	1660000	1670000	HiC_scaffold_3	3810000	3820000	33.97320556640625	5.086325446062067
HiC_scaffold_2	1800000	1810000	HiC_scaffold_3	4470000	4480000	126.50342559814453	6.983032642097795
HiC_scaffold_2	1960000	1970000	HiC_scaffold_3	3810000	3820000	35.379737854003906	5.144851453313425
HiC_scaffold_2	2170000	2180000	HiC_scaffold_3	3810000	3820000	32.71717834472656	5.03197642496393
HiC_scaffold_2	2230000	2240000	HiC_scaffold_3	2670000	2680000	36.12420654296875	5.174893994498029
HiC_scaffold_2	2330000	2340000	HiC_scaffold_3	3570000	3580000	33.37640380859375	5.060756612589566
HiC_scaffold_2	2340000	2350000	HiC_scaffold_3	3540000	3550000	56.806156158447266	5.827975379863758
HiC_scaffold_2	2340000	2350000	HiC_scaffold_3	3830000	3840000	46.21316909790039	5.530232121527842
HiC_scaffold_2	2360000	2370000	HiC_scaffold_3	3520000	3530000	52.94266891479492	5.726359019850722
HiC_scaffold_2	2360000	2370000	HiC_scaffold_3	3680000	3690000	42.50722885131836	5.409636304163795
HiC_scaffold_2	2370000	2380000	HiC_scaffold_3	3450000	3460000	37.91173553466797	5.244572597028918
HiC_scaffold_2	2370000	2380000	HiC_scaffold_3	3510000	3520000	82.92253875732422	6.373692381577492
HiC_scaffold_2	2370000	2380000	HiC_scaffold_3	3610000	3620000	88.8588638305664	6.47344378972969
HiC_scaffold_2	2420000	2430000	HiC_scaffold_3	3780000	3790000	33.07367706298828	5.047611545183082
HiC_scaffold_2	2430000	2440000	HiC_scaffold_3	3800000	3810000	56.955684661865234	5.831767937245544
HiC_scaffold_2	2450000	2460000	HiC_scaffold_3	3800000	3810000	53.15913772583008	5.732245798283278
HiC_scaffold_2	2510000	2520000	HiC_scaffold_3	3410000	3420000	34.72352600097656	5.117841548598252
HiC_scaffold_2	2530000	2540000	HiC_scaffold_3	3410000	3420000	32.38518524169922	5.017262091138661
HiC_scaffold_2	2540000	2550000	HiC_scaffold_3	640000	650000	697.6842651367188	9.446430486703102
HiC_scaffold_2	2550000	2560000	HiC_scaffold_3	2970000	2980000	42.55594253540039	5.411288699600874
HiC_scaffold_2	2550000	2560000	HiC_scaffold_3	3120000	3130000	51.2998046875	5.680881427992371
HiC_scaffold_2	2570000	2580000	HiC_scaffold_3	4190000	4200000	71.21183013916016	6.154045025199272
HiC_scaffold_2	2570000	2580000	HiC_scaffold_3	5120000	5130000	66.74668884277344	6.06062436451757
HiC_scaffold_2	2580000	2590000	HiC_scaffold_3	3690000	3700000	32.3235969543457	5.014515844321571
HiC_scaffold_2	2600000	2610000	HiC_scaffold_3	3790000	3800000	41.30418395996094	5.368216023567323
HiC_scaffold_2	2630000	2640000	HiC_scaffold_3	640000	650000	652.9801635742188	9.350895355592709
HiC_scaffold_2	2640000	2650000	HiC_scaffold_3	3780000	3790000	49.9451904296875	5.642273852438231
HiC_scaffold_2	2680000	2690000	HiC_scaffold_3	2870000	2880000	53.77286911010742	5.748806545122552
HiC_scaffold_2	2680000	2690000	HiC_scaffold_3	3190000	3200000	55.29984664916992	5.789203574645919
HiC_scaffold_2	2680000	2690000	HiC_scaffold_3	3460000	3470000	55.599700927734375	5.797005217562136
HiC_scaffold_2	2690000	2700000	HiC_scaffold_3	2500000	2510000	295.2497253417969	8.205791907320233
HiC_scaffold_2	2690000	2700000	HiC_scaffold_3	3460000	3470000	206.300537109375	7.688603767101997
HiC_scaffold_2	2700000	2710000	HiC_scaffold_3	1980000	1990000	40.735286712646484	5.348207157428167
HiC_scaffold_2	2700000	2710000	HiC_scaffold_3	2700000	2710000	36.866920471191406	5.204255006667838
HiC_scaffold_2	2700000	2710000	HiC_scaffold_3	3410000	3420000	38.58134078979492	5.269831376096464
HiC_scaffold_2	2730000	2740000	HiC_scaffold_3	3370000	3380000	45.63326644897461	5.512014021102924
HiC_scaffold_2	2730000	2740000	HiC_scaffold_3	3710000	3720000	32.63641357421875	5.028410622693968
HiC_scaffold_2	2760000	2770000	HiC_scaffold_3	2750000	2760000	356.2464904785156	8.476731991464572
HiC_scaffold_2	2770000	2780000	HiC_scaffold_3	1240000	1250000	49.341739654541016	5.624736676896182
HiC_scaffold_2	2770000	2780000	HiC_scaffold_3	2810000	2820000	96.53367614746094	6.59296041483826
HiC_scaffold_2	2770000	2780000	HiC_scaffold_3	3050000	3060000	88.26089477539062	6.463702468096065
HiC_scaffold_2	2800000	2810000	HiC_scaffold_3	3370000	3380000	42.0142822265625	5.392807932179948
HiC_scaffold_2	2840000	2850000	HiC_scaffold_3	3160000	3170000	32.79949951171875	5.035601895783457
HiC_scaffold_2	2850000	2860000	HiC_scaffold_3	3020000	3030000	37.187374114990234	5.216740974457848
HiC_scaffold_2	2850000	2860000	HiC_scaffold_3	3070000	3080000	49.175846099853516	5.61987797003604
HiC_scaffold_2	2850000	2860000	HiC_scaffold_3	3510000	3520000	36.633155822753906	5.195078084596769
HiC_scaffold_2	2870000	2880000	HiC_scaffold_3	2750000	2760000	130.8555450439453	7.031831250101841
HiC_scaffold_2	2910000	2920000	HiC_scaffold_3	3480000	3490000	35.89207077026367	5.165593255818112
HiC_scaffold_2	2930000	2940000	HiC_scaffold_3	2820000	2830000	104.59851837158203	6.708718605861396
HiC_scaffold_2	2930000	2940000	HiC_scaffold_3	3290000	3300000	41.59235382080078	5.378246428092471
HiC_scaffold_2	2950000	2960000	HiC_scaffold_3	3370000	3380000	253.00047302246094	7.982996272032336
HiC_scaffold_2	3010000	3020000	HiC_scaffold_3	3810000	3820000	35.26840591430664	5.140304464201363
HiC_scaffold_2	3020000	3030000	HiC_scaffold_3	3820000	3830000	47.811710357666016	5.5792921107044755
HiC_scaffold_2	3140000	3150000	HiC_scaffold_3	5120000	5130000	32.500152587890625	5.022374586483111
HiC_scaffold_2	3160000	3170000	HiC_scaffold_3	2730000	2740000	33.13932418823242	5.050472276800164
HiC_scaffold_2	3230000	3240000	HiC_scaffold_3	3410000	3420000	48.44002914428711	5.598127827927569
HiC_scaffold_2	3230000	3240000	HiC_scaffold_3	3850000	3860000	77.54325866699219	6.276929458863812
HiC_scaffold_2	3230000	3240000	HiC_scaffold_3	4470000	4480000	875.9013061523438	9.774624510347708
HiC_scaffold_2	3470000	3480000	HiC_scaffold_3	3370000	3380000	33.074859619140625	5.047663128119978
HiC_scaffold_2	3480000	3490000	HiC_scaffold_3	4600000	4610000	125.9225082397461	6.9763923729389505
HiC_scaffold_2	3520000	3530000	HiC_scaffold_3	3810000	3820000	58.46821212768555	5.869580571376925
HiC_scaffold_2	3540000	3550000	HiC_scaffold_3	5000000	5010000	39.75353240966797	5.3130111556236175
HiC_scaffold_2	3620000	3630000	HiC_scaffold_3	3380000	3390000	48.383079528808594	5.596430693050738
HiC_scaffold_2	3710000	3720000	HiC_scaffold_3	1620000	1630000	46.275936126708984	5.532190269892998
HiC_scaffold_2	3900000	3910000	HiC_scaffold_3	2710000	2720000	51.64228820800781	5.690481021039989
HiC_scaffold_2	4070000	4080000	HiC_scaffold_3	3570000	3580000	45.050628662109375	5.493475333254243
HiC_scaffold_2	4110000	4120000	HiC_scaffold_3	1760000	1770000	38.905357360839844	5.28189692633888
HiC_scaffold_2	4120000	4130000	HiC_scaffold_3	1500000	1510000	40.48375701904297	5.339271277736453
HiC_scaffold_2	4120000	4130000	HiC_scaffold_3	1740000	1750000	35.77885818481445	5.161035442104164
HiC_scaffold_2	4120000	4130000	HiC_scaffold_3	4640000	4650000	119.43683624267578	6.900104045377784
HiC_scaffold_2	4130000	4140000	HiC_scaffold_3	4100000	4110000	37.685386657714844	5.235933289905469
HiC_scaffold_2	4130000	4140000	HiC_scaffold_3	4650000	4660000	33.67945861816406	5.07379704281758
HiC_scaffold_2	4140000	4150000	HiC_scaffold_3	2010000	2020000	33.22248840332031	5.054088231784242
HiC_scaffold_2	4140000	4150000	HiC_scaffold_3	4200000	4210000	83.68836212158203	6.386955107425874
HiC_scaffold_2	4150000	4160000	HiC_scaffold_3	4490000	4500000	58.45195770263672	5.869179439928082
HiC_scaffold_2	4170000	4180000	HiC_scaffold_3	4600000	4610000	182.7498779296875	7.513726632284622
HiC_scaffold_2	4320000	4330000	HiC_scaffold_3	4940000	4950000	46.54584884643555	5.540580602828064
HiC_scaffold_2	4480000	4490000	HiC_scaffold_3	1100000	1110000	46.19257354736328	5.529589020822936
HiC_scaffold_2	4620000	4630000	HiC_scaffold_3	3600000	3610000	37.347747802734375	5.2229493410666885
HiC_scaffold_2	4630000	4640000	HiC_scaffold_3	4190000	4200000	39.56892013549805	5.306295788542179
HiC_scaffold_2	4820000	4830000	HiC_scaffold_3	4660000	4670000	69.95699310302734	6.128396375447979
HiC_scaffold_2	5690000	5700000	HiC_scaffold_3	4470000	4480000	96.4943618774414	6.59237274370242
HiC_scaffold_2	5780000	5790000	HiC_scaffold_3	5090000	5100000	45.174320220947266	5.497430986597114
